Name,Full Address,Street,City,Postcode,State,Country,Amenity,Healthcare,Phone,Website,Opening Hours,Latitude,Longitude
Al-Andalos Pharmacy,Unknown,Shaikh Mohammed Ahmed Salman Avenue,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,26.1337995,50.5537556
Makkah Pharmacy,Unknown,Sheikh Hamad Avenue,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,26.1276285,50.5435455
Al Ghareeb Medical Center,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,26.1380122,50.5663871
Nasser,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,26.1632483,50.4726141
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dentist,dentist,Unknown,Unknown,Unknown,26.1312057,50.4975146
Dar Al Shifa Pharmacy,Unknown,371,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,26.1402043,50.498548
Al RabeehDental Center,Unknown,305,Unknown,Unknown,Unknown,Unknown,dentist,dentist,Unknown,Unknown,Unknown,26.1434483,50.4956888
Hamad Town Pharmacy,Unknown,305,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,26.1436981,50.4934601
Riffa Pharmacy,Unknown,Shaikh Mohammed Ahmed Salman Avenue,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,26.1303738,50.5540258
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,26.1272643,50.576018
AL Etihad Pharmacy,Unknown,Mashtan Avenue,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,26.1353549,50.5559061
Dr. A. Saheb Ahmed,Unknown,Shaikh Isa Avenue,Unknown,Unknown,Unknown,Unknown,doctors,doctor,Unknown,Unknown,Unknown,26.2286634,50.581884
Marina Pharmacy,Unknown,Baineh Avenue,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,26.1262239,50.5728966
Tariq Pharmacy,Unknown,Shaikh Isa Avenue,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,26.2285327,50.5821589
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,26.1244994,50.5681735
Unknown,Unknown,طريق 1315,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,26.1311745,50.5585675
Cigalah Pharmacy,Unknown,1315,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,26.1320976,50.5586851
