Name,Full Address,Street,City,Postcode,State,Country,Amenity,Healthcare,Phone,Website,Opening Hours,Latitude,Longitude
Chatrapati Shahu Maharaj Hospital,"Chatrapati Shahumaharaj Hospital, Opp ICICI Bank, Shahu nagar",Unknown,Unknown,425001,Maharashtra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.0121879,75.5579165
Mahavir Jain Hospital,"Khandesh Mill Complex, Jalgaon",Unknown,Unknown,425001,Maharashtra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.014334,75.561581
R.H. Agrawal Accident Hospital,"Near Prakash Children's Hospital, Near India Garrage",Unknown,Unknown,425001,Maharashtra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.0059714,75.5663194
Lokesh Hospital,"Opp. India Garage, Jilha Peth, Jalgaon",Unknown,Unknown,425001,Maharastra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.0030925,75.5639528
Shree Datta Nursing Home,"Pratap Nagar, Jalgaon",Unknown,Unknown,425001,Maharastra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.0110167,75.5553702
ESI Dispensary,"Plot 61, Old MIDC Area, Behind MSEB Colony, Jalgaon",Unknown,Unknown,425003,Maharastra,Unknown,Unknown,centre,Unknown,Unknown,Unknown,21.0000843,75.5857442
Nidan Clinic,"Ring Road, Jalgaon",Unknown,Unknown,425001,Maharastra,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,21.0099876,75.5563167
Nirmalseva Accident Hospital,"Jalgaon Municipal Corporation's Bahinabai Garden, Tagore Nagar",Unknown,Unknown,Unknown,Maharastra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.0028143,75.5591708
Dr. K D Patil Multispeciality Hospital,"Pimprala Road, Shahunagar, Jalgaon",Unknown,Unknown,425001,Maharastra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.0141075,75.5600597
Dr. Ishti Hospital,"2673-A 17/3/1, Pratap Nagar, Near Dr Subhash Choudhari Hospital, Jalgaon",Unknown,Unknown,425001,Maharastra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.010248,75.5590713
Ayush Health Clinic,"Gnandev Nagar, Juna Kedi Road, Jalgaon",Unknown,Unknown,425001,Maharastra,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,21.0107445,75.5876833
Rubi Hospital & Maternity Home,"Joshi Peth, Jalgaon",Unknown,Unknown,425001,Maharastra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.0115233,75.5712436
Krishna Hospital,"Khwajamiya Road, Opp. Police Line, Yashwant Colony, Pratap Nagar, Jalgaon",Unknown,Unknown,425001,Maharastra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.01098,75.554332
Parsh Chest Clinic,"MM Chambers, Onkar Nagar, Jaikisan Wadi, Jalgaon",Unknown,Unknown,425001,Maharastra,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,21.0062674,75.5669966
Moraya Hospital,"Onkar Nagar, Jaikisan Wadi, Jalgaon",Unknown,Unknown,425001,Maharastra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.0075685,75.5687688
Mangalmurti Hospital Critical Care and Laparoscopy Centre,"Ashirvad Building, Gandhi Nagar, Jilha Peth, Jalgaon",Unknown,Unknown,Unknown,Maharastra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.0077379,75.5649257
Dr. Ravindra Bhangale Hospital,"Ring Rooad, Pratap Nagar, Jalgaon",Unknown,Unknown,425001,Maharastra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.001778,75.559261
Chinmay Hospital & Critical Care Centre,"Near Pandey Dairy Chowk, Onkar Nagar, Jaikisan Wadi, Jalgaon",Unknown,Unknown,425001,Maharastra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.007399,75.567808
Orchid Multi Superspeciality Hospital,"Opp. R.R High School, Jilha Peth, Old B J Market, Jalgaon",Unknown,Unknown,425001,Maharastra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.009676,75.566512
Dr. Talele Physiotherapy Clinic,"Bank Street, Navi Peth, Jaikisan Wadi, Jalgaon",Unknown,Unknown,425001,Maharastra,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,21.0137173,75.5654412
Dr. Ravi Mahajan Hospital,"Near Anglo Urdu School, Dhake Colony, Pratap Nagar, Jalgaon",Unknown,Unknown,425001,Maharastra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.0112092,75.557466
Wankhede Hospital,"Bhaskar Market Road, Pratap Nagar, Jalgaon",Unknown,Unknown,425001,Maharastra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.0022137,75.5612175
Aashwini Multispeciality Hospital,"Shahu Nager, Behind District, June Jalgaon Road, Yogeshwar Nagar, Shahunagar, Jalgaon",Unknown,Unknown,425001,Maharastra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.013514,75.558781
Vishvesh Mulanche Children's Hospital,"M.J. College Road, Jalgaon",Unknown,Unknown,425001,Maharastra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.000496,75.557109
Manudevi Clinic,"Ayodhya Nagar, MIDC Area, Jalgaon",Unknown,Unknown,425003,Maharastra,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,21.006091,75.586574
Pratibha Hospital,"New Joshi Colony, Prabhat Colony, Jalgaon",Unknown,Unknown,425001,Maharastra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.0030338,75.5673886
Bhalode Hospital,"Pande Chauk to Sindhi Colony Road, Near Hanuman Mandir, Prabhat Colony, Jalgaon",Unknown,Unknown,425001,Maharastra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.0051473,75.5681186
Kaminikamal Accident and Joint Replacement Hospital,"Ring Road, Jalgaon",Unknown,Unknown,425001,Maharastra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.0085418,75.5554183
Vansh Hospital,"Onkar Nagar, Pandey Dairy Chowk, Opp Civil Hospital, Church Road, Jalgaon",Unknown,Unknown,425001,Maharastra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.007512,75.5683186
Gujar Spine Centre & Matrix Hospital,"Ring Road, Hareshwar Nagar, Tagore Nagar, Jalgaon",Unknown,Unknown,425001,Maharastra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.0052141,75.5568102
Dr. Prashant Jadhav Clinic,"Gurudatta Colony, Ganesh Colony, Jalgaon",Unknown,Unknown,425001,Maharastra,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,21.0032074,75.5581248
Tejas Mulanche Hospital,"Jilha Peth, Prabhat Colony, Jalgaon",Unknown,Unknown,425001,Maharastra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.003148,75.564256
Tara Maternity Surgical Hospital,"Shahu Maharaj Complex, First Floor, Shahu Nagar, Near Advocate Chambar, Jalgaon",Unknown,Unknown,425001,Maharastra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.011923,75.557089
City Hospital,"Near Panchmukhi Hanuman Mandir, Opp. Dadiwala Banglose",Unknown,Unknown,425001,Maharastra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.0042608,75.5683014
Chaitanya Hospital,"Ring Road, Ramdas Colony, Jalgaon",Unknown,Unknown,425001,Maharastra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.002047,75.559049
