Name,Full Address,Street,City,Postcode,State,Country,Amenity,Healthcare,Phone,Website,Opening Hours,Latitude,Longitude
Madhuban Orthopaedic Hospital,"Premji Complex, ,Opposite Icici Bank,Sandhhkuva",Unknown,Unknown,396445,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,20.9518,72.92068
Purnima Clinic,11 Atop Nagar Socitety Opp Citizen Tower Near Bhatar Char Rasta Bhatar Road,Unknown,Unknown,395001,Gujarat,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,21.1655484,72.8137752
Aditya Surgical and Laparoscopy Hospital,"3Road Floor, Pramukh Dr House, Near Tvs Auto Point Parvat Patia",Unknown,Unknown,395010,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.1916268,72.8623018
Navsarjan Hospital,"Hira Modi Ni Sheri, Opposite Subjail",Unknown,Unknown,395002,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.1829479,72.8275115
Gandhi Ortho-Care and Physiotherapy,"C - 191, President Plaza, Near Rto",Unknown,Unknown,395001,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.183779,72.8142554
Vidya Eye Hospital,"F-16, Jolly Sqare, Ram Chowk, Ghod Dod Road",Unknown,Unknown,395001,Gujarat,Unknown,hospital,hospital,Unknown,Unknown,Unknown,21.1754812,72.8113277
Dhruv Hospital,"3Road Floor,Thakorji Complex.Near S.T.Stand,Kadodara Char Rasta",Unknown,Unknown,395003,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.1604307,72.8581162
Raj Orthopaedic Hospital,"20, Shital Shoping Centre Square, Ground Floor, Near Reliance Fresh, Olf L.B. Cinema, Bhatar Road",Unknown,Unknown,395001,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.1755757,72.8173413
Yashfeen Hospital,Dhabel Simlak,Unknown,Unknown,396445,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,20.9614108,72.9295152
"Divyam Hospital, Ring Road",Surat,Unknown,Unknown,395003,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.1875854,72.8097117
"New Pooja Hospital, Surat","105,106 Shiv Darshan Aptt Near Elbee Talkies Bhatar Road",Unknown,Unknown,395003,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.1753005,72.8174901
Sudeep General Hospital,"Opposite Surabhi Complex, Parvat Patia, Puna- Kumbhariya Road",Unknown,Unknown,395010,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.1896337,72.8650269
Chakshu Eye Hospital,"1st Floor, Shiv Complex, Opposite Evershine Marbles, Near Bhatar Char Rasta, Udhna-Magdalla Road",Unknown,Unknown,395003,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.1620053,72.809642
Avdhoot Eye Hospital,"Kailash Tower, 3Road Floor, Opposite Madressa School, Sayaji Road",Unknown,Unknown,396445,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,20.9501467,72.9231141
Ketan Children Hospital,"144-147,Shankheshwar Complex, Majuragate Road",Unknown,Unknown,395002,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.185007,72.8206927
Prarthana General Hospital,"3Road Floor,Thakorji Complex,Kadodara Chae Rasta Ta-Palsana",Unknown,Unknown,394327,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.1725305,72.9618493
Asmi Eye Hospital,"Indraprastha Ist Flr, Hanuman Sheri, Suhjali Cross Road, Ring Road",Unknown,Unknown,395003,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.1821934,72.8263347
"Government Medical College and New Civil  Hospital, Surat",Majura Gate,Ghod Dhod Road,surat,395001,Gujarat,Unknown,hospital,hospital,Unknown,http://gmcsurat.org,Unknown,21.1781793,72.8202555
Devanshi Surgical Hospital,"Sanskruti , OppositeNagar Palika Baug, Shastri Road, Bardoli",Unknown,Unknown,395001,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.128849,73.1111491
Vatsalya Hospital and Maternity Home,"2nd Floor, N J Complex, Magob, Nr Puna Jakat Naka, Ta. Choryasi",Unknown,Unknown,395010,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.1897062,72.8676487
"Harsh Hospital and Maternity Home, Surat","Shakuntal B Apartment,Nr Sanghvi Tower, Gujrat Gas Circle",Unknown,Unknown,395009,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.194589,72.8036445
Shivjyoti Hospital,"Patidar Jin, Near Vamdot School,Gandhi Road,Bardoli",Unknown,Unknown,394601,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.1297709,73.1043684
Gunasvel PHC,"main road, nishal street",Unknown,Unknown,394240,Gujarat,Unknown,Unknown,centre,Unknown,Unknown,Unknown,20.9319444,73.1834616
PHC Vesma,"N. H. No. 8, vesma, Neher colony",Unknown,Unknown,396415,Gujarat,Unknown,Unknown,centre,Unknown,Unknown,Unknown,21.028871,72.970643
Government Hospital,"near pani ni tanki, sagra, patel faliyu",Unknown,Unknown,396436,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,20.985912,72.899464
Chovisi PHC,"CHOVISI, NAVSARI, MOTI CHOVISI",Unknown,Unknown,396427,Gujarat,Unknown,Unknown,centre,Unknown,Unknown,Unknown,20.9528,72.9549862
Nagdhara PHC,nagdhara,Unknown,Unknown,396466,Gujarat,Unknown,Unknown,centre,Unknown,Unknown,Unknown,20.9135094,73.0944611
Matvad PHC,"Near Sahid smarak, Matwad, Dandi Main Road",Unknown,Unknown,396439,Gujarat,Unknown,Unknown,centre,Unknown,Unknown,Unknown,20.9221196,72.8333722
Saaol Heart Center Navsari,"3rd Floor, Dharm Bhakti Complex, Khushal Vadi, Jamalpore, Gandevi Road, Navsari",Unknown,Unknown,396445,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,20.9243117,72.9471392
"PHC, Adada",Adada,Unknown,Unknown,396463,Gujarat,Unknown,Unknown,centre,Unknown,Unknown,Unknown,20.907813,72.971468
Dr. Sakalat Hospital,"Siddhi Complex, Dudhiya Talav Ring Road, Asha Nagar Circle, Asha Nagar, Navsari",Unknown,Unknown,396445,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,20.9501374,72.9247964
