Name,Full Address,Street,City,Postcode,State,Country,Amenity,Healthcare,Phone,Website,Opening Hours,Latitude,Longitude
Chirayu Medi Surgical Hospital,"Sigra - Mahmoorganj Road, Near Sarin Inn Hotel, Sant Raghuvar Nagar Colony, Sigra, Varanasi",Unknown,Unknown,221010,Uttar Pradesh,Unknown,hospital,hospital,Unknown,Unknown,Unknown,25.3083121,82.9849165
Maulana Azad Bunkar Hospital,"Bari Bazar Road, Rasoolpura, Alaipura, Jaitpura, Varanasi",Unknown,Unknown,221001,Uttar Pradesh,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,25.331716,83.007717
Shivam Hospital,"Raja Moti Chand Road, Lehertara Industrial Estate, Varanasi",Unknown,Unknown,221004,Uttar Pradesh,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,25.300895,82.9534599
Janta Sewa Hospital,"Malti Bagh, Tilbhandeshwer, Bhelupur, Varanasi",Unknown,Unknown,221001,Uttar Pradesh,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,25.3042531,83.0029649
ASG Eye Hospital,"Ground Floor, Corporate Plaza, Near A.G.R Automobile, Rathyatra - Mahmoorganj Road, Gopal Vihar Colony, Mahmoorganj",Unknown,Unknown,221010,Uttar Pradesh,Unknown,hospital,hospital,Unknown,Unknown,Unknown,25.305723,82.984596
Jhumawati Hospital,"Lahartara Road, Lahartara Boulia, Bazardiha, Maheshpur, Varanasi",Unknown,Unknown,221001,Uttar Pradesh,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,25.3161662,82.9679451
Filaria Hospital - NCDC,"Ambedkar Nagar, Dhelwariya, Jaitpura, Varanasi",Unknown,Unknown,221001,Uttar Pradesh,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,25.3350788,83.001357
Healthmax Hospital,"Ram Katora Road, Ramkatora, Piplani Katra, Jaitpura, Varanasi",Unknown,Unknown,221001,Uttar Pradesh,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,25.3242107,83.0031446
Laxmi Hospital,"Maldahiya, Cantt, Varanasi",Unknown,Unknown,221002,Uttar Pradesh,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,25.3276365,82.9903258
Public Welfare Hospital,"Rathyatra Kamachha Road, Maharana Pratap Colony, Gurubagh, Bhelupur, Varanasi",Unknown,Unknown,221001,Uttar Pradesh,Unknown,hospital,hospital,Unknown,Unknown,Unknown,25.3051959,82.9937819
G.S.Memorial Plastic Surgery Hospital and Trauma Centre,"Mahmoorganj Road, Brijwas Colony, Mahmoorganj, Varanasi",Unknown,Unknown,221010,Uttar Pradesh,Unknown,hospital,hospital,Unknown,Unknown,Unknown,25.3023319,82.974999
Verma Hospital,"Lehertara Industrial Estate, Maruadih Rly. Settlement",Unknown,Unknown,221004,Uttar Pradesh,Unknown,hospital,hospital,Unknown,Unknown,Unknown,25.302198,82.9644864
Midway Hospital,"Behind Sigra Stadium, Chandua Chhittupur, Varanasi",Unknown,Unknown,221002,Uttar Pradesh,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,25.3150869,82.983205
Maitri Hospital,"Golghar, Bazardiha, Shivpur, Sudhipur",Unknown,Unknown,221002,Uttar Pradesh,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,25.3175707,82.9742152
Avi Hospital,"Teliyabagh Road, Andhrapull, Chaukaghat, Varanasi",Unknown,Unknown,221002,Uttar Pradesh,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,25.330641,82.995829
