Name,Full Address,Street,City,Postcode,State,Country,Amenity,Healthcare,Phone,Website,Opening Hours,Latitude,Longitude
Farmacia San Pablo,Unknown,Calle San Pablo,La Línea de la Concepción,11300,Unknown,Gibraltar,pharmacy,pharmacy,Unknown,Unknown,Unknown,36.1640107,-5.3492437
Vitaldent,Unknown,Calle San Pablo,La Línea de la Concepción,11300,Unknown,Gibraltar,dentist,dentist,Unknown,Unknown,Unknown,36.1642025,-5.3492238
Farmacia Arredondo,Unknown,Calle Jardines,La Línea de la Concepción,11300,Unknown,Gibraltar,pharmacy,pharmacy,+34 956 76 62 05,https://farmaciaslalinea.com/,Unknown,36.1620527,-5.3465206
Nigury Centre,Unknown,Avenida del Ejército,La Línea de la Concepción,11300,Unknown,Gibraltar,veterinary,Healthcare Services,Unknown,Unknown,Unknown,36.1594668,-5.3487899
Clínica Veterinaria Zoolínea,Unknown,Unknown,Unknown,Unknown,Unknown,Gibraltar,veterinary,Healthcare Services,Unknown,Unknown,Unknown,36.1648335,-5.3475662
Farmacia Clavel,Unknown,Unknown,Unknown,Unknown,Unknown,Gibraltar,pharmacy,pharmacy,Unknown,Unknown,Unknown,36.1629262,-5.3481891
Centro Dental Jardines,Unknown,Calle Jardines,La Línea de la Concepción,11300,Unknown,Gibraltar,dentist,dentist,Unknown,https://www.dentaljardines.es/,Unknown,36.1621365,-5.3467992
Hugo Conza,Unknown,Calle Rafael de León,La Línea de la Concepción,11300,Unknown,Gibraltar,dentist,dentist,Unknown,Unknown,Unknown,36.1612462,-5.3519538
Clínica Dental Creador de Sonrisas,Unknown,Calle del Teatro,La Línea de la Concepción,11300,Unknown,Gibraltar,dentist,dentist,Unknown,Unknown,Unknown,36.1637501,-5.3484466
Clínica Dental Dr. Ramiro,Unknown,Calle del Ángel,La Línea de la Concepción,11300,Unknown,Gibraltar,dentist,dentist,Unknown,Unknown,Unknown,36.1637859,-5.3495031
